date,product,units_sold,unit_price,cogs_per_unit,fulfilment_cost_per_unit,marketing_spend,returns_rate,revenue,cogs,returns_cost,fulfilment_cost,gross_profit,net_profit,month
2023-07-16,Product C,37,60,32,5,320.03,0.023,2220,1184,51.06,185,1036,479.9100000000001,2023-07
2023-07-16,Product D,25,90,48,7,208.58,0.022,2250,1200,49.5,175,1050,616.92,2023-07
2023-07-17,Product A,83,25,13,3,342.3,0.052,2075,1079,107.89999999999999,249,996,296.8,2023-07
2023-07-17,Product B,65,40,23,4,276.94,0.042,2600,1495,109.2,260,1105,458.85999999999996,2023-07
2023-07-17,Product C,33,60,32,5,299.84,0.034,1980,1056,67.32000000000001,165,924,391.84,2023-07
2023-07-17,Product D,26,90,48,7,203.1,0.018,2340,1248,42.12,182,1092,664.78,2023-07
2023-07-18,Product A,107,25,13,3,207.16,0.085,2675,1391,227.37500000000003,321,1284,528.465,2023-07
2023-07-18,Product B,65,40,23,4,198.62,0.046,2600,1495,119.6,260,1105,526.78,2023-07
2023-07-18,Product C,41,60,32,5,223.73,0.029,2460,1312,71.34,205,1148,647.93,2023-07
2023-07-18,Product D,28,90,48,7,177.64,0.022,2520,1344,55.44,196,1176,746.92,2023-07
2023-07-19,Product A,119,25,13,3,334.52,0.074,2975,1547,220.14999999999998,357,1428,516.33,2023-07
2023-07-19,Product B,84,40,23,4,264.81,0.043,3360,1932,144.48,336,1428,682.71,2023-07
2023-07-19,Product C,38,60,32,5,271.32,0.034,2280,1216,77.52000000000001,190,1064,525.1600000000001,2023-07
2023-07-19,Product D,26,90,48,7,263.94,0.014,2340,1248,32.76,182,1092,613.3,2023-07
2023-07-20,Product A,95,25,13,3,391.76,0.069,2375,1235,163.875,285,1140,299.365,2023-07
2023-07-20,Product B,51,40,23,4,259.11,0.045,2040,1173,91.8,204,867,312.09000000000003,2023-07
2023-07-20,Product C,38,60,32,5,304.48,0.031,2280,1216,70.67999999999999,190,1064,498.84000000000003,2023-07
2023-07-20,Product D,30,90,48,7,213.23,0.017,2700,1440,45.900000000000006,210,1260,790.87,2023-07
2023-07-21,Product A,132,25,13,3,321.81,0.061,3300,1716,201.29999999999998,396,1584,664.8900000000001,2023-07
2023-07-21,Product B,65,40,23,4,312.25,0.053,2600,1495,137.79999999999998,260,1105,394.95000000000005,2023-07
2023-07-21,Product C,36,60,32,5,212.89,0.018,2160,1152,38.879999999999995,180,1008,576.23,2023-07
2023-07-21,Product D,24,90,48,7,222.05,0.017,2160,1152,36.720000000000006,168,1008,581.23,2023-07
2023-07-22,Product A,97,25,13,3,361.27,0.074,2425,1261,179.45,291,1164,332.28,2023-07
2023-07-22,Product B,81,40,23,4,299.91,0.036,3240,1863,116.63999999999999,324,1377,636.45,2023-07
2023-07-22,Product C,29,60,32,5,258.43,0.031,1740,928,53.94,145,812,354.62999999999994,2023-07
2023-07-22,Product D,20,90,48,7,236.0,0.015,1800,960,27.0,140,840,437.0,2023-07
2023-07-23,Product A,97,25,13,3,326.38,0.076,2425,1261,184.29999999999998,291,1164,362.32000000000005,2023-07
2023-07-23,Product B,73,40,23,4,389.92,0.056,2920,1679,163.52,292,1241,395.56,2023-07
2023-07-23,Product C,36,60,32,5,332.67,0.034,2160,1152,73.44000000000001,180,1008,421.88999999999993,2023-07
2023-07-23,Product D,31,90,48,7,125.24,0.014,2790,1488,39.06,217,1302,920.7,2023-07
2023-07-24,Product A,92,25,13,3,337.1,0.076,2300,1196,174.79999999999998,276,1104,316.1,2023-07
2023-07-24,Product B,68,40,23,4,338.85,0.035,2720,1564,95.2,272,1156,449.94999999999993,2023-07
2023-07-24,Product C,43,60,32,5,265.73,0.021,2580,1376,54.18000000000001,215,1204,669.0899999999999,2023-07
2023-07-24,Product D,24,90,48,7,236.33,0.02,2160,1152,43.2,168,1008,560.4699999999999,2023-07
2023-07-25,Product A,93,25,13,3,300.57,0.056,2325,1209,130.2,279,1116,406.22999999999996,2023-07
2023-07-25,Product B,62,40,23,4,285.48,0.031,2480,1426,76.88,248,1054,443.64,2023-07
2023-07-25,Product C,31,60,32,5,256.76,0.023,1860,992,42.78,155,868,413.46000000000004,2023-07
2023-07-25,Product D,29,90,48,7,212.18,0.016,2610,1392,41.76,203,1218,761.06,2023-07
2023-07-26,Product A,127,25,13,3,296.97,0.057,3175,1651,180.975,381,1524,665.055,2023-07
2023-07-26,Product B,78,40,23,4,248.6,0.042,3120,1794,131.04000000000002,312,1326,634.36,2023-07
2023-07-26,Product C,36,60,32,5,252.82,0.024,2160,1152,51.84,180,1008,523.3399999999999,2023-07
2023-07-26,Product D,24,90,48,7,225.53,0.024,2160,1152,51.84,168,1008,562.63,2023-07
2023-07-27,Product A,111,25,13,3,450.04,0.067,2775,1443,185.925,333,1332,363.035,2023-07
2023-07-27,Product B,76,40,23,4,241.59,0.056,3040,1748,170.24,304,1292,576.17,2023-07
2023-07-27,Product C,45,60,32,5,249.38,0.028,2700,1440,75.60000000000001,225,1260,710.02,2023-07
2023-07-27,Product D,25,90,48,7,198.75,0.019,2250,1200,42.75,175,1050,633.5,2023-07
2023-07-28,Product A,104,25,13,3,423.84,0.068,2600,1352,176.8,312,1248,335.36000000000007,2023-07
2023-07-28,Product B,87,40,23,4,234.76,0.043,3480,2001,149.64,348,1479,746.6,2023-07
2023-07-28,Product C,31,60,32,5,238.26,0.02,1860,992,37.2,155,868,437.53999999999996,2023-07
2023-07-28,Product D,32,90,48,7,204.75,0.012,2880,1536,34.56,224,1344,880.69,2023-07
2023-07-29,Product A,112,25,13,3,279.4,0.059,2800,1456,165.2,336,1344,563.4,2023-07
2023-07-29,Product B,72,40,23,4,321.86,0.047,2880,1656,135.36,288,1224,478.78,2023-07
2023-07-29,Product C,35,60,32,5,190.97,0.031,2100,1120,65.1,175,980,548.93,2023-07
2023-07-29,Product D,32,90,48,7,228.99,0.021,2880,1536,60.480000000000004,224,1344,830.53,2023-07
2023-07-30,Product A,101,25,13,3,270.66,0.064,2525,1313,161.6,303,1212,476.73999999999995,2023-07
2023-07-30,Product B,70,40,23,4,218.63,0.032,2800,1610,89.60000000000001,280,1190,601.77,2023-07
2023-07-30,Product C,33,60,32,5,256.13,0.017,1980,1056,33.660000000000004,165,924,469.21000000000004,2023-07
2023-07-30,Product D,37,90,48,7,201.14,0.015,3330,1776,49.949999999999996,259,1554,1043.9099999999999,2023-07
2023-07-31,Product A,107,25,13,3,261.53,0.082,2675,1391,219.35000000000002,321,1284,482.12,2023-07
2023-07-31,Product B,70,40,23,4,255.47,0.034,2800,1610,95.2,280,1190,559.3299999999999,2023-07
2023-07-31,Product C,37,60,32,5,208.56,0.017,2220,1184,37.74,185,1036,604.7,2023-07
2023-07-31,Product D,34,90,48,7,173.75,0.017,3060,1632,52.02,238,1428,964.23,2023-07
2023-08-01,Product A,98,25,13,3,401.19,0.067,2450,1274,164.15,294,1176,316.66,2023-08
2023-08-01,Product B,78,40,23,4,234.94,0.051,3120,1794,159.11999999999998,312,1326,619.94,2023-08
2023-08-01,Product C,32,60,32,5,288.1,0.022,1920,1024,42.239999999999995,160,896,405.65999999999997,2023-08
2023-08-01,Product D,30,90,48,7,223.4,0.023,2700,1440,62.1,210,1260,764.5,2023-08
2023-08-02,Product A,114,25,13,3,329.47,0.087,2850,1482,247.95,342,1368,448.5799999999999,2023-08
2023-08-02,Product B,73,40,23,4,297.42,0.055,2920,1679,160.6,292,1241,490.97999999999996,2023-08
2023-08-02,Product C,47,60,32,5,312.38,0.027,2820,1504,76.14,235,1316,692.48,2023-08
2023-08-02,Product D,25,90,48,7,253.68,0.011,2250,1200,24.75,175,1050,596.5699999999999,2023-08
2023-08-03,Product A,117,25,13,3,318.36,0.053,2925,1521,155.025,351,1404,579.615,2023-08
2023-08-03,Product B,59,40,23,4,338.85,0.049,2360,1357,115.64,236,1003,312.51,2023-08
2023-08-03,Product C,44,60,32,5,276.19,0.024,2640,1408,63.36,220,1232,672.45,2023-08
2023-08-03,Product D,24,90,48,7,233.98,0.012,2160,1152,25.92,168,1008,580.1,2023-08
2023-08-04,Product A,92,25,13,3,318.09,0.054,2300,1196,124.2,276,1104,385.71,2023-08
2023-08-04,Product B,84,40,23,4,260.87,0.058,3360,1932,194.88000000000002,336,1428,636.25,2023-08
2023-08-04,Product C,44,60,32,5,256.29,0.027,2640,1408,71.28,220,1232,684.4300000000001,2023-08
2023-08-04,Product D,23,90,48,7,219.04,0.021,2070,1104,43.470000000000006,161,966,542.49,2023-08
2023-08-05,Product A,100,25,13,3,357.03,0.067,2500,1300,167.5,300,1200,375.47,2023-08
2023-08-05,Product B,73,40,23,4,359.0,0.047,2920,1679,137.24,292,1241,452.76,2023-08
2023-08-05,Product C,43,60,32,5,309.74,0.021,2580,1376,54.18000000000001,215,1204,625.0799999999999,2023-08
2023-08-05,Product D,25,90,48,7,278.7,0.019,2250,1200,42.75,175,1050,553.55,2023-08
2023-08-06,Product A,141,25,13,3,346.18,0.054,3525,1833,190.35,423,1692,732.47,2023-08
2023-08-06,Product B,73,40,23,4,280.62,0.041,2920,1679,119.72,292,1241,548.66,2023-08
2023-08-06,Product C,46,60,32,5,242.66,0.03,2760,1472,82.8,230,1288,732.5400000000001,2023-08
2023-08-06,Product D,26,90,48,7,218.44,0.018,2340,1248,42.12,182,1092,649.44,2023-08
2023-08-07,Product A,111,25,13,3,428.59,0.084,2775,1443,233.10000000000002,333,1332,337.31,2023-08
2023-08-07,Product B,75,40,23,4,367.65,0.045,3000,1725,135.0,300,1275,472.35,2023-08
2023-08-07,Product C,42,60,32,5,153.93,0.029,2520,1344,73.08,210,1176,738.99,2023-08
2023-08-07,Product D,25,90,48,7,192.87,0.025,2250,1200,56.25,175,1050,625.88,2023-08
2023-08-08,Product A,115,25,13,3,269.63,0.071,2875,1495,204.12499999999997,345,1380,561.245,2023-08
2023-08-08,Product B,74,40,23,4,330.18,0.051,2960,1702,150.95999999999998,296,1258,480.85999999999996,2023-08
2023-08-08,Product C,42,60,32,5,222.76,0.022,2520,1344,55.44,210,1176,687.8,2023-08
2023-08-08,Product D,29,90,48,7,254.69,0.024,2610,1392,62.64,203,1218,697.6700000000001,2023-08
2023-08-09,Product A,130,25,13,3,261.25,0.071,3250,1690,230.74999999999997,390,1560,678.0,2023-08
2023-08-09,Product B,68,40,23,4,357.73,0.036,2720,1564,97.91999999999999,272,1156,428.35,2023-08
2023-08-09,Product C,38,60,32,5,190.43,0.018,2280,1216,41.04,190,1064,642.53,2023-08
2023-08-09,Product D,20,90,48,7,243.18,0.02,1800,960,36.0,140,840,420.82,2023-08
2023-08-10,Product A,101,25,13,3,427.18,0.061,2525,1313,154.025,303,1212,327.795,2023-08
2023-08-10,Product B,67,40,23,4,267.84,0.03,2680,1541,80.39999999999999,268,1139,522.76,2023-08
2023-08-10,Product C,42,60,32,5,298.67,0.027,2520,1344,68.04,210,1176,599.29,2023-08
2023-08-10,Product D,32,90,48,7,267.58,0.016,2880,1536,46.08,224,1344,806.3400000000001,2023-08
2023-08-11,Product A,120,25,13,3,354.71,0.086,3000,1560,258.0,360,1440,467.29,2023-08
2023-08-11,Product B,77,40,23,4,264.8,0.044,3080,1771,135.51999999999998,308,1309,600.6800000000001,2023-08
2023-08-11,Product C,49,60,32,5,217.74,0.025,2940,1568,73.5,245,1372,835.76,2023-08
2023-08-11,Product D,30,90,48,7,205.34,0.015,2700,1440,40.5,210,1260,804.16,2023-08
2023-08-12,Product A,101,25,13,3,319.1,0.077,2525,1313,194.425,303,1212,395.475,2023-08
2023-08-12,Product B,50,40,23,4,251.39,0.046,2000,1150,92.0,200,850,306.61,2023-08
2023-08-12,Product C,36,60,32,5,187.63,0.032,2160,1152,69.12,180,1008,571.25,2023-08
2023-08-12,Product D,27,90,48,7,203.42,0.018,2430,1296,43.739999999999995,189,1134,697.84,2023-08
2023-08-13,Product A,112,25,13,3,368.08,0.08,2800,1456,224.0,336,1344,415.92,2023-08
2023-08-13,Product B,85,40,23,4,249.1,0.041,3400,1955,139.4,340,1445,716.5,2023-08
2023-08-13,Product C,38,60,32,5,294.56,0.019,2280,1216,43.32,190,1064,536.1199999999999,2023-08
2023-08-13,Product D,26,90,48,7,200.57,0.021,2340,1248,49.14,182,1092,660.29,2023-08
2023-08-14,Product A,94,25,13,3,319.67,0.077,2350,1222,180.95,282,1128,345.37999999999994,2023-08
2023-08-14,Product B,59,40,23,4,319.85,0.04,2360,1357,94.4,236,1003,352.75,2023-08
2023-08-14,Product C,39,60,32,5,293.33,0.021,2340,1248,49.14,195,1092,554.53,2023-08
2023-08-14,Product D,27,90,48,7,267.79,0.023,2430,1296,55.89,189,1134,621.3199999999999,2023-08
2023-08-15,Product A,108,25,13,3,338.95,0.05,2700,1404,135.0,324,1296,498.05,2023-08
2023-08-15,Product B,81,40,23,4,304.87,0.046,3240,1863,149.04,324,1377,599.09,2023-08
2023-08-15,Product C,44,60,32,5,250.08,0.026,2640,1408,68.64,220,1232,693.28,2023-08
2023-08-15,Product D,27,90,48,7,165.51,0.02,2430,1296,48.6,189,1134,730.89,2023-08
2023-08-16,Product A,104,25,13,3,367.64,0.071,2600,1352,184.6,312,1248,383.76,2023-08
2023-08-16,Product B,81,40,23,4,375.14,0.055,3240,1863,178.2,324,1377,499.65999999999997,2023-08
2023-08-16,Product C,36,60,32,5,218.0,0.018,2160,1152,38.879999999999995,180,1008,571.12,2023-08
2023-08-16,Product D,29,90,48,7,218.88,0.015,2610,1392,39.15,203,1218,756.97,2023-08
2023-08-17,Product A,135,25,13,3,298.37,0.065,3375,1755,219.375,405,1620,697.255,2023-08
2023-08-17,Product B,81,40,23,4,386.52,0.051,3240,1863,165.23999999999998,324,1377,501.24,2023-08
2023-08-17,Product C,38,60,32,5,234.9,0.015,2280,1216,34.199999999999996,190,1064,604.9,2023-08
2023-08-17,Product D,28,90,48,7,220.06,0.017,2520,1344,42.84,196,1176,717.0999999999999,2023-08
2023-08-18,Product A,77,25,13,3,339.22,0.065,1925,1001,125.125,231,924,228.65499999999997,2023-08
2023-08-18,Product B,76,40,23,4,275.05,0.051,3040,1748,155.04,304,1292,557.9100000000001,2023-08
2023-08-18,Product C,49,60,32,5,286.8,0.016,2940,1568,47.04,245,1372,793.1600000000001,2023-08
2023-08-18,Product D,22,90,48,7,148.27,0.019,1980,1056,37.62,154,924,584.11,2023-08
2023-08-19,Product A,104,25,13,3,285.46,0.056,2600,1352,145.6,312,1248,504.94,2023-08
2023-08-19,Product B,73,40,23,4,367.46,0.045,2920,1679,131.4,292,1241,450.14000000000004,2023-08
2023-08-19,Product C,43,60,32,5,213.83,0.023,2580,1376,59.339999999999996,215,1204,715.8299999999999,2023-08
2023-08-19,Product D,28,90,48,7,250.55,0.018,2520,1344,45.36,196,1176,684.0899999999999,2023-08
2023-08-20,Product A,106,25,13,3,276.5,0.08,2650,1378,212.0,318,1272,465.5,2023-08
2023-08-20,Product B,76,40,23,4,298.46,0.053,3040,1748,161.12,304,1292,528.4200000000001,2023-08
2023-08-20,Product C,46,60,32,5,314.57,0.033,2760,1472,91.08,230,1288,652.3499999999999,2023-08
2023-08-20,Product D,25,90,48,7,241.28,0.021,2250,1200,47.25,175,1050,586.47,2023-08
2023-08-21,Product A,92,25,13,3,286.85,0.056,2300,1196,128.8,276,1104,412.35,2023-08
2023-08-21,Product B,72,40,23,4,268.13,0.045,2880,1656,129.6,288,1224,538.27,2023-08
2023-08-21,Product C,48,60,32,5,319.8,0.02,2880,1536,57.6,240,1344,726.6000000000001,2023-08
2023-08-21,Product D,28,90,48,7,237.22,0.011,2520,1344,27.72,196,1176,715.06,2023-08
2023-08-22,Product A,123,25,13,3,298.8,0.066,3075,1599,202.95000000000002,369,1476,605.25,2023-08
2023-08-22,Product B,72,40,23,4,304.47,0.055,2880,1656,158.4,288,1224,473.13,2023-08
2023-08-22,Product C,37,60,32,5,244.62,0.024,2220,1184,53.28,185,1036,553.1,2023-08
2023-08-22,Product D,29,90,48,7,224.97,0.022,2610,1392,57.419999999999995,203,1218,732.61,2023-08
2023-08-23,Product A,98,25,13,3,320.96,0.058,2450,1274,142.1,294,1176,418.94,2023-08
2023-08-23,Product B,59,40,23,4,119.95,0.052,2360,1357,122.72,236,1003,524.3299999999999,2023-08
2023-08-23,Product C,46,60,32,5,281.72,0.024,2760,1472,66.24,230,1288,710.04,2023-08
2023-08-23,Product D,27,90,48,7,170.69,0.02,2430,1296,48.6,189,1134,725.71,2023-08
2023-08-24,Product A,122,25,13,3,283.2,0.07,3050,1586,213.50000000000003,366,1464,601.3,2023-08
2023-08-24,Product B,74,40,23,4,233.34,0.053,2960,1702,156.88,296,1258,571.78,2023-08
2023-08-24,Product C,38,60,32,5,210.57,0.023,2280,1216,52.44,190,1064,610.99,2023-08
2023-08-24,Product D,32,90,48,7,225.83,0.013,2880,1536,37.44,224,1344,856.7299999999999,2023-08
2023-08-25,Product A,106,25,13,3,350.11,0.087,2650,1378,230.54999999999998,318,1272,373.34000000000003,2023-08
2023-08-25,Product B,80,40,23,4,329.97,0.054,3200,1840,172.8,320,1360,537.23,2023-08
2023-08-25,Product C,41,60,32,5,231.01,0.022,2460,1312,54.12,205,1148,657.87,2023-08
2023-08-25,Product D,28,90,48,7,241.26,0.018,2520,1344,45.36,196,1176,693.38,2023-08
2023-08-26,Product A,119,25,13,3,419.99,0.079,2975,1547,235.025,357,1428,415.985,2023-08
2023-08-26,Product B,80,40,23,4,249.06,0.041,3200,1840,131.20000000000002,320,1360,659.74,2023-08
2023-08-26,Product C,42,60,32,5,234.49,0.022,2520,1344,55.44,210,1176,676.0699999999999,2023-08
2023-08-26,Product D,31,90,48,7,208.81,0.018,2790,1488,50.22,217,1302,825.97,2023-08
2023-08-27,Product A,101,25,13,3,309.21,0.079,2525,1313,199.475,303,1212,400.315,2023-08
2023-08-27,Product B,72,40,23,4,291.1,0.054,2880,1656,155.52,288,1224,489.38,2023-08
2023-08-27,Product C,39,60,32,5,294.13,0.032,2340,1248,74.88,195,1092,527.99,2023-08
2023-08-27,Product D,28,90,48,7,179.76,0.01,2520,1344,25.2,196,1176,775.04,2023-08
2023-08-28,Product A,119,25,13,3,333.78,0.055,2975,1547,163.625,357,1428,573.595,2023-08
2023-08-28,Product B,76,40,23,4,280.24,0.033,3040,1748,100.32000000000001,304,1292,607.4399999999999,2023-08
2023-08-28,Product C,39,60,32,5,247.7,0.015,2340,1248,35.1,195,1092,614.2,2023-08
2023-08-28,Product D,29,90,48,7,188.99,0.02,2610,1392,52.2,203,1218,773.81,2023-08
2023-08-29,Product A,95,25,13,3,311.43,0.077,2375,1235,182.875,285,1140,360.695,2023-08
2023-08-29,Product B,83,40,23,4,254.9,0.033,3320,1909,109.56,332,1411,714.5400000000001,2023-08
2023-08-29,Product C,36,60,32,5,257.72,0.021,2160,1152,45.36,180,1008,524.92,2023-08
2023-08-29,Product D,29,90,48,7,184.56,0.015,2610,1392,39.15,203,1218,791.29,2023-08
2023-08-30,Product A,128,25,13,3,342.76,0.057,3200,1664,182.4,384,1536,626.84,2023-08
2023-08-30,Product B,67,40,23,4,286.08,0.052,2680,1541,139.35999999999999,268,1139,445.56,2023-08
2023-08-30,Product C,40,60,32,5,241.71,0.028,2400,1280,67.2,200,1120,611.0899999999999,2023-08
2023-08-30,Product D,29,90,48,7,241.03,0.012,2610,1392,31.32,203,1218,742.65,2023-08
2023-08-31,Product A,116,25,13,3,260.92,0.086,2900,1508,249.39999999999998,348,1392,533.6800000000001,2023-08
2023-08-31,Product B,88,40,23,4,285.77,0.031,3520,2024,109.12,352,1496,749.1100000000001,2023-08
2023-08-31,Product C,43,60,32,5,292.22,0.028,2580,1376,72.24,215,1204,624.54,2023-08
2023-08-31,Product D,28,90,48,7,293.48,0.019,2520,1344,47.879999999999995,196,1176,638.64,2023-08
2023-09-01,Product A,104,25,13,3,448.22,0.065,2600,1352,169.0,312,1248,318.78,2023-09
2023-09-01,Product B,73,40,23,4,332.23,0.049,2920,1679,143.08,292,1241,473.68999999999994,2023-09
2023-09-01,Product C,37,60,32,5,191.37,0.029,2220,1184,64.38000000000001,185,1036,595.25,2023-09
2023-09-01,Product D,26,90,48,7,207.68,0.021,2340,1248,49.14,182,1092,653.1800000000001,2023-09
2023-09-02,Product A,127,25,13,3,348.54,0.052,3175,1651,165.1,381,1524,629.3599999999999,2023-09
2023-09-02,Product B,95,40,23,4,403.89,0.042,3800,2185,159.60000000000002,380,1615,671.5100000000001,2023-09
2023-09-02,Product C,42,60,32,5,301.24,0.031,2520,1344,78.12,210,1176,586.64,2023-09
2023-09-02,Product D,29,90,48,7,254.22,0.012,2610,1392,31.32,203,1218,729.4599999999999,2023-09
2023-09-03,Product A,90,25,13,3,292.96,0.071,2250,1170,159.74999999999997,270,1080,357.29,2023-09
2023-09-03,Product B,77,40,23,4,375.1,0.044,3080,1771,135.51999999999998,308,1309,490.38,2023-09
2023-09-03,Product C,41,60,32,5,252.67,0.02,2460,1312,49.2,205,1148,641.13,2023-09
2023-09-03,Product D,31,90,48,7,195.27,0.015,2790,1488,41.85,217,1302,847.8800000000001,2023-09
2023-09-04,Product A,107,25,13,3,320.65,0.089,2675,1391,238.075,321,1284,404.275,2023-09
2023-09-04,Product B,75,40,23,4,307.53,0.033,3000,1725,99.0,300,1275,568.47,2023-09
2023-09-04,Product C,42,60,32,5,286.99,0.032,2520,1344,80.64,210,1176,598.37,2023-09
2023-09-04,Product D,25,90,48,7,259.84,0.013,2250,1200,29.25,175,1050,585.9100000000001,2023-09
2023-09-05,Product A,89,25,13,3,333.97,0.052,2225,1157,115.69999999999999,267,1068,351.3299999999999,2023-09
2023-09-05,Product B,84,40,23,4,431.83,0.058,3360,1932,194.88000000000002,336,1428,465.29,2023-09
2023-09-05,Product C,31,60,32,5,185.0,0.033,1860,992,61.38,155,868,466.62,2023-09
2023-09-05,Product D,22,90,48,7,152.38,0.022,1980,1056,43.559999999999995,154,924,574.0600000000001,2023-09
2023-09-06,Product A,102,25,13,3,340.42,0.063,2550,1326,160.65,306,1224,416.93,2023-09
2023-09-06,Product B,77,40,23,4,344.26,0.037,3080,1771,113.96,308,1309,542.78,2023-09
2023-09-06,Product C,43,60,32,5,255.1,0.034,2580,1376,87.72000000000001,215,1204,646.18,2023-09
2023-09-06,Product D,30,90,48,7,203.72,0.019,2700,1440,51.3,210,1260,794.98,2023-09
2023-09-07,Product A,116,25,13,3,316.47,0.064,2900,1508,185.6,348,1392,541.93,2023-09
2023-09-07,Product B,65,40,23,4,261.9,0.058,2600,1495,150.8,260,1105,432.30000000000007,2023-09
2023-09-07,Product C,50,60,32,5,255.46,0.033,3000,1600,99.0,250,1400,795.54,2023-09
2023-09-07,Product D,32,90,48,7,273.49,0.017,2880,1536,48.96,224,1344,797.55,2023-09
2023-09-08,Product A,113,25,13,3,358.4,0.082,2825,1469,231.65,339,1356,426.95000000000005,2023-09
2023-09-08,Product B,83,40,23,4,304.56,0.046,3320,1909,152.72,332,1411,621.72,2023-09
2023-09-08,Product C,52,60,32,5,309.47,0.034,3120,1664,106.08000000000001,260,1456,780.45,2023-09
2023-09-08,Product D,25,90,48,7,232.01,0.014,2250,1200,31.5,175,1050,611.49,2023-09
2023-09-09,Product A,107,25,13,3,364.39,0.074,2675,1391,197.95,321,1284,400.65999999999997,2023-09
2023-09-09,Product B,67,40,23,4,276.01,0.041,2680,1541,109.88000000000001,268,1139,485.11,2023-09
2023-09-09,Product C,33,60,32,5,291.53,0.025,1980,1056,49.5,165,924,417.97,2023-09
2023-09-09,Product D,25,90,48,7,172.76,0.018,2250,1200,40.5,175,1050,661.74,2023-09
2023-09-10,Product A,108,25,13,3,286.63,0.073,2700,1404,197.1,324,1296,488.27,2023-09
2023-09-10,Product B,89,40,23,4,385.92,0.041,3560,2047,145.96,356,1513,625.1199999999999,2023-09
2023-09-10,Product C,39,60,32,5,302.31,0.026,2340,1248,60.839999999999996,195,1092,533.8499999999999,2023-09
2023-09-10,Product D,27,90,48,7,268.11,0.014,2430,1296,34.02,189,1134,642.87,2023-09
2023-09-11,Product A,115,25,13,3,288.57,0.075,2875,1495,215.625,345,1380,530.8050000000001,2023-09
2023-09-11,Product B,96,40,23,4,318.86,0.053,3840,2208,203.51999999999998,384,1632,725.62,2023-09
2023-09-11,Product C,46,60,32,5,336.46,0.017,2760,1472,46.92,230,1288,674.6200000000001,2023-09
